Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,1.92,-0.006,3.03725723337278,1
0,1.92,-0.003,3.08483871986404,1
0,1.92,0,3.13248109395696,1
0,1.92,0.003,3.18017676429953,1
0,1.92,0.006,3.22791813762113,1
0,1.92,0.009,3.27569761938103,1
0,1.92,0.012,3.32350761441707,1
0,1.92,0.015,3.37134052759416,1
0,1.92,0.018,3.4191887644528,1
0,1.92,0.021,3.4670447318574,1
0,1.92,0.024,3.51490083864444,1
0,1.92,0.027,3.56274949627032,1
0,1.92,0.03,3.610583119459,1
0,1.84,-0.03,2.51754515685528,0
0,1.84,-0.027,2.56396314828591,0
0,1.84,-0.024,2.61052442739283,0
0,1.84,-0.021,2.65722144995428,0
0,1.84,-0.018,2.70404666386201,1
0,1.84,-0.015,2.75099250976758,1
0,1.84,-0.012,2.79805142172919,1
0,1.84,-0.009,2.84521582785885,1
0,1.84,-0.006,2.89247815096999,1
0,1.84,-0.003,2.93983080922532,1
0,1.84,0,2.98726621678494,1
0,1.84,0.003,3.03477678445475,1
0,1.84,0.006,3.08235492033485,1
0,1.84,0.009,3.12999303046821,1
0,1.84,0.012,3.17768351948922,1
0,1.84,0.015,3.2254187912724,1
0,1.84,0.018,3.27319124958087,1
0,1.84,0.021,3.32099329871487,1
0,1.84,0.024,3.36881734416002,1
0,1.84,0.027,3.41665579323533,1
0,1.84,0.03,3.46450105574109,1
0,1.76,-0.03,2.37675059066936,0
0,1.76,-0.027,2.42269832740518,0
0,1.76,-0.024,2.46881116252652,0
0,1.76,-0.021,2.51508156086319,0
0,1.76,-0.018,2.56150197857247,0
0,1.76,-0.015,2.60806486378521,0
0,1.76,-0.012,2.65476265725244,0
0,1.76,-0.009,2.70158779299238,1
0,1.76,-0.006,2.74853269893785,1
0,1.76,-0.003,2.79558979758407,1
0,1.76,0,2.84275150663666,1
0,1.76,0.003,2.89001023965994,1
0,1.76,0.006,2.93735840672539,1
0,1.76,0.009,2.9847884150602,1
0,1.76,0.012,3.03229266969594,1
0,1.76,0.015,3.07986357411724,1
0,1.76,0.018,3.12749353091042,1
0,1.76,0.021,3.17517494241203,1
0,1.76,0.024,3.22290021135729,1
0,1.76,0.027,3.2706617415283,1
0,1.76,0.03,3.31845193840203,1
0,1.68,-0.03,2.23752708873139,0
0,1.68,-0.027,2.2829378658233,0
0,1.68,-0.024,2.32853554660532,0
0,1.68,-0.021,2.37431260555922,0
0,1.68,-0.018,2.42026150770825,0
0,1.68,-0.015,2.46637470926303,0
0,1.68,-0.012,2.51264465826793,0
0,1.68,-0.009,2.55906379524789,0
0,1.68,-0.006,2.6056245538557,0
0,1.68,-0.003,2.65231936151965,0
0,1.68,0,2.69914064009145,1
0,1.68,0.003,2.74608080649446,1
0,1.68,0.006,2.79313227337209,1
0,1.68,0.009,2.84028744973635,1
0,1.68,0.012,2.88753874161656,1
0,1.68,0.015,2.93487855270803,1
0,1.68,0.018,2.98229928502078,1
0,1.68,0.021,3.0297933395282,1
0,1.68,0.024,3.07735311681559,1
0,1.68,0.027,3.12497101772856,1
0,1.68,0.03,3.17263944402115,1
0,1.6,-0.03,2.10007832762073,0
0,1.6,-0.027,2.14488544011962,0
0,1.6,-0.024,2.18990125620858,0
0,1.6,-0.021,2.23511826062171,0
0,1.6,-0.018,2.28052892784869,0
0,1.6,-0.015,2.32612572278039,0
0,1.6,-0.012,2.371901101355,0
0,1.6,-0.009,2.41784751120472,0
0,1.6,-0.006,2.46395739230287,0
0,1.6,-0.003,2.51022317761139,0
0,1.6,0,2.55663729372865,0
0,1.6,0.003,2.60319216153764,0
0,1.6,0.006,2.64988019685428,0
0,1.6,0.009,2.696693811076,1
0,1.6,0.012,2.74362541183043,1
0,1.6,0.015,2.79066740362411,1
0,1.6,0.018,2.8378121884913,1
0,1.6,0.021,2.88505216664273,1
0,1.6,0.024,2.93237973711427,1
0,1.6,0.027,2.97978729841544,1
0,1.6,0.03,3.02726724917779,1
0,1.52,-0.03,1.9646079839167,0
0,1.52,-0.027,2.00874472687347,0
0,1.52,-0.024,2.05311196791562,0
0,1.52,-0.021,2.09770220263,0
0,1.52,-0.018,2.14250791557314,0
0,1.52,-0.015,2.18752158091662,0
0,1.52,-0.012,2.23273566309298,0
0,1.52,-0.009,2.27814261744221,0
0,1.52,-0.006,2.32373489085871,0
0,1.52,-0.003,2.36950492243863,0
0,1.52,0,2.4154451441276,0
0,1.52,0.003,2.46154798136881,0
0,1.52,0.006,2.5078058537513,0
0,1.52,0.009,2.55421117565849,0
0,1.52,0.012,2.60075635691688,0
0,1.52,0.015,2.6474338034448,0
0,1.52,0.018,2.6942359179013,1
0,1.52,0.021,2.74115510033495,1
0,1.52,0.024,2.78818374883265,1
0,1.52,0.027,2.83531426016829,1
0,1.52,0.03,2.88253903045129,1
0,1.44,-0.03,1.83131973419865,0
0,1.44,-0.027,1.87471940266418,0
0,1.44,-0.024,1.91837135830578,0
0,1.44,-0.021,1.96226810816343,0
0,1.44,-0.018,2.00640214746094,0
0,1.44,-0.015,2.05076596025106,0
0,1.44,-0.012,2.0953520200612,0
0,1.44,-0.009,2.14015279053969,0
0,1.44,-0.006,2.18516072610255,0
0,1.44,-0.003,2.2303682725807,0
0,1.44,0,2.27576786786763,0
