Velocity,Acceleration,Road Grade,Fuel Rate,Infeasible
0,2.24,0.009,1.69263632216506,1
0,2.24,0.012,1.69263632216506,1
0,2.24,0.015,1.69263632216506,1
0,2.24,0.018,1.69263632216506,1
0,2.24,0.021,1.69263632216506,1
0,2.24,0.024,1.69263632216506,1
0,2.24,0.027,1.69263632216506,1
0,2.24,0.03,1.69263632216506,1
0,2.16,-0.03,1.66390525546194,1
0,2.16,-0.027,1.66390525546194,1
0,2.16,-0.024,1.66390525546194,1
0,2.16,-0.021,1.66390525546194,1
0,2.16,-0.018,1.66390525546194,1
0,2.16,-0.015,1.66390525546194,1
0,2.16,-0.012,1.66390525546194,1
0,2.16,-0.009,1.66390525546194,1
0,2.16,-0.006,1.66390525546194,1
0,2.16,-0.003,1.66390525546194,1
0,2.16,0,1.66390525546194,1
0,2.16,0.003,1.66390525546194,1
0,2.16,0.006,1.66390525546194,1
0,2.16,0.009,1.66390525546194,1
0,2.16,0.012,1.66390525546194,1
0,2.16,0.015,1.66390525546194,1
0,2.16,0.018,1.66390525546194,1
0,2.16,0.021,1.66390525546194,1
0,2.16,0.024,1.66390525546194,1
0,2.16,0.027,1.66390525546194,1
0,2.16,0.03,1.66390525546194,1
0,2.08,-0.03,1.63531713323936,1
0,2.08,-0.027,1.63531713323936,1
0,2.08,-0.024,1.63531713323936,1
